CENTRO,PLAN,NOTA_FUERA,NOTA_UAM,DIFERENCIA
Escuela Politécnica Superior,Graduado/a en Ingeniería Informática y Matemáticas (2019),8.5,8.025806451612903,0.47419354838709715
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",8.924999999999999,7.5249999999999995,1.3999999999999995
Facultad de Ciencias,Graduado/a en Ciencias Ambientales,5.75,6.421875,-0.671875
Facultad de Ciencias,Máster en Ecología,9.0,8.799999999999999,0.20000000000000107
Facultad de Medicina,Graduado/a en Medicina (2014),8.153846153846153,7.26,0.8938461538461535
Facultad de Filosofía y Letras,Graduado/a en Antropología Social y Cultural,8.120000000000001,9.22121212121212,-1.1012121212121198
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Infantil,9.059999999999999,7.985714285714286,1.074285714285713
Facultad de Psicología,Graduado/a en Psicología (2013),6.577777777777778,7.292857142857143,-0.7150793650793643
Facultad de Medicina,Graduado/a en Medicina (2014),7.975,6.815094339622641,1.1599056603773583
Facultad de Ciencias,Graduado/a en Ciencias de la alimentación,5.785714285714286,6.477777777777778,-0.6920634920634923
Facultad de Ciencias,Graduado/a en Física,9.5625,7.733333333333333,1.8291666666666666
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública (2019),6.233333333333334,7.862068965517241,-1.6287356321839068
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía y Finanzas/Bachelor in Economics and Finance,7.76,6.266666666666667,1.4933333333333332
Facultad de Ciencias,Graduado/a en Física,7.814285714285715,7.680000000000001,0.13428571428571434
Facultad de Derecho,Graduado/a en Derecho,6.875,7.594444444444444,-0.7194444444444441
Escuela Politécnica Superior,Graduado/a en Ingeniería de Tecnologías y Servicios de Telecomunicación,6.8428571428571425,6.771875,0.07098214285714288
Facultad de Derecho,Graduado/a en Ciencia Política y Administración Pública,6.328571428571428,6.345454545454546,-0.01688311688311739
Facultad de Derecho,Graduado/a en Ciencia Política y Administración Pública,7.5,7.048648648648649,0.4513513513513514
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas (2018),5.9,6.992592592592593,-1.0925925925925926
Facultad de Ciencias,Graduado/a en Química (2016),7.371428571428572,7.622580645161291,-0.25115207373271886
Facultad de Psicología,Graduado/a en Psicología (2013),8.26,7.1878787878787875,1.0721212121212123
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,8.833333333333334,7.39,1.4433333333333342
Facultad de Filosofía y Letras,Graduado/a en Historia (2014),6.24,6.05,0.1900000000000004
Facultad de Filosofía y Letras,Graduado/a en Estudios Internacionales,7.7,7.555172413793104,0.14482758620689662
Facultad de Derecho,Graduado/a en Derecho (2016),7.1,6.62,0.47999999999999954
Facultad de Derecho,Graduado/a en Derecho,8.3,9.208823529411765,-0.9088235294117641
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas,8.4,9.032,-0.6319999999999997
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas (2018),8.68888888888889,7.4479999999999995,1.2408888888888905
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,7.3125,7.071428571428571,0.24107142857142883
Facultad de Filosofía y Letras,Graduado/a en Estudios Internacionales,9.2,8.494117647058824,0.7058823529411757
Facultad de Filosofía y Letras,Graduado/a en Estudios Ingleses,9.16,9.251428571428571,-0.09142857142857075
Facultad de Ciencias,Graduado/a en Bioquímica,9.071428571428571,7.256666666666666,1.8147619047619052
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas (2019),8.25,7.031578947368421,1.2184210526315793
Facultad de Filosofía y Letras,Máster en Historia del Arte de la Edad Moderna: Tradición Clásica y Mundo Globalizado,7.0,8.290909090909091,-1.290909090909091
Facultad de Psicología,Graduado/a en Psicología (2013),7.323076923076924,6.8076923076923075,0.5153846153846162
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",8.95,8.193333333333333,0.7566666666666659
Facultad de Ciencias,Graduado/a en Química (2016),9.166666666666666,7.667857142857143,1.4988095238095234
Facultad de Derecho,Graduado/a en Ciencia Política y Administración Pública,7.5,7.816666666666666,-0.31666666666666643
Facultad de Ciencias,Graduado/a en Ciencias Ambientales,6.0,6.408571428571429,-0.40857142857142925
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas,5.5,5.990625,-0.49062499999999964
Facultad de Filosofía y Letras,Graduado/a en Historia y Ciencias de la Música y Tecnología Musical,8.8,7.662857142857143,1.137142857142858
Facultad de Filosofía y Letras,Graduado/a en Estudios Internacionales,8.446666666666667,8.158333333333333,0.288333333333334
Facultad de Psicología,Graduado/a en Psicología,6.6875,7.12,-0.4325000000000001
Facultad de Filosofía y Letras,Graduado/a en Estudios Internacionales,6.714285714285714,6.60625,0.10803571428571423
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,8.675,6.622641509433962,2.0523584905660384
Facultad de Derecho,Graduado/a en Derecho,6.7,6.096875,0.6031250000000004
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",9.3,7.967647058823529,1.332352941176472
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",9.059999999999999,7.510000000000001,1.549999999999998
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,9.166666666666666,7.232258064516128,1.9344086021505378
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía y Finanzas/Bachelor in Economics and Finance,7.666666666666667,6.796666666666667,0.8700000000000001
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública,6.409999999999999,6.675,-0.26500000000000057
Facultad de Medicina,Graduado/a en Medicina (2014),8.676923076923076,7.214583333333334,1.4623397435897427
Facultad de Psicología,Graduado/a en Psicología (2013),9.0,7.303125,1.6968750000000004
Facultad de Psicología,Graduado/a en Psicología (2013),8.4,7.564285714285715,0.8357142857142854
Escuela Politécnica Superior,Máster en Investigación e Innovación en Tecnologías de la Información y las Comunicaciones,7.5,7.5,0.0
Facultad de Psicología,Graduado/a en Psicología (2013),8.559999999999999,7.6,0.9599999999999991
Facultad de Psicología,Graduado/a en Psicología (2013),7.0200000000000005,7.503125,-0.48312499999999936
Escuela Politécnica Superior,Graduado/a en Ingeniería Biomédica,6.625,8.16,-1.5350000000000001
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Turismo,6.75,6.413333333333333,0.3366666666666669
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública (2019),6.045454545454546,6.436585365853658,-0.39113082039911173
Facultad de Psicología,Graduado/a en Psicología (2013),9.325,8.614285714285714,0.7107142857142854
Facultad de Filosofía y Letras,Graduado/a en Estudios Internacionales,9.3125,8.94516129032258,0.3673387096774192
Facultad de Derecho,Graduado/a en Ciencia Política y Administración Pública,8.8,7.268,1.532000000000001
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,9.763636363636364,8.835714285714285,0.9279220779220783
Facultad de Medicina,Graduado/a en Medicina (2014),7.926666666666666,6.558695652173912,1.3679710144927535
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",8.4,7.783333333333333,0.6166666666666671
Facultad de Ciencias,Graduado/a en Física,8.57,9.14074074074074,-0.5707407407407405
Facultad de Psicología,Graduado/a en Psicología (2013),7.125,6.5636363636363635,0.5613636363636365
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Primaria,8.65,8.073333333333332,0.576666666666668
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas,8.616666666666667,7.8517241379310345,0.7649425287356326
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",9.0,7.811111111111111,1.188888888888889
Facultad de Derecho,Graduado/a en Derecho (2016),6.475,6.145945945945946,0.32905405405405386
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",9.7,7.80625,1.893749999999999
Facultad de Filosofía y Letras,Graduado/a en Ciencias y Lenguas de la Antigüedad,7.375,7.714285714285714,-0.3392857142857144
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas (2019),7.5200000000000005,7.211904761904761,0.3080952380952393
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",7.344444444444444,8.05483870967742,-0.7103942652329751
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía,6.75,7.2733333333333325,-0.5233333333333325
Facultad de Filosofía y Letras,Graduado/a en Estudios Ingleses,8.88888888888889,7.241935483870968,1.6469534050179213
Facultad de Filosofía y Letras,Graduado/a en Geografía y Ordenación del Territorio,7.782352941176471,8.354545454545455,-0.572192513368984
Escuela Politécnica Superior,Graduado/a en Ingeniería de Tecnologías y Servicios de Telecomunicación,7.358333333333333,6.388461538461538,0.9698717948717954
Facultad de Derecho,Graduado/a en Derecho,6.7,7.437931034482758,-0.7379310344827577
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",9.0,7.993333333333334,1.006666666666666
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,7.2,7.126415094339622,0.07358490566037812
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas (2018),6.88,6.627586206896551,0.25241379310344847
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación (2019),7.254545454545454,7.820689655172414,-0.5661442006269599
Facultad de Ciencias,Graduado/a en Matemáticas,6.277777777777778,6.692,-0.4142222222222225
Facultad de Derecho,Graduado/a en Derecho,9.5,5.972222222222222,3.5277777777777777
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Ciencias de la Actividad Física y del Deporte,6.1,7.689285714285715,-1.5892857142857153
Facultad de Filosofía y Letras,Graduado/a en Historia (2014),8.8,7.8307692307692305,0.9692307692307702
Facultad de Derecho,Graduado/a en Derecho,7.233333333333333,6.178787878787879,1.0545454545454547
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública,6.55,6.302380952380952,0.24761904761904763
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,7.65,8.220408163265306,-0.5704081632653057
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública,9.583333333333334,8.270454545454545,1.3128787878787893
Facultad de Ciencias,Graduado/a en Ciencias Ambientales,7.5,7.1692307692307695,0.3307692307692305
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas (2018),9.575,7.293103448275862,2.281896551724137
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas (2019),6.825,7.155263157894736,-0.3302631578947359
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía (2018),6.166666666666667,6.453846153846154,-0.28717948717948705
Facultad de Ciencias,Graduado/a en Matemáticas,8.5,7.445833333333333,1.0541666666666671
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Turismo,6.588888888888889,6.568,0.020888888888888957
Facultad de Filosofía y Letras,Graduado/a en Historia (2014),8.142857142857142,6.925,1.2178571428571425
Facultad de Filosofía y Letras,Graduado/a en Antropología Social y Cultural,8.1,7.703030303030303,0.39696969696969653
Facultad de Psicología,Graduado/a en Psicología (2013),9.0,7.603125,1.3968749999999996
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública,9.55,9.57,-0.019999999999999574
Facultad de Derecho,Graduado/a en Derecho,6.0,6.176470588235294,-0.17647058823529438
Facultad de Filosofía y Letras,Graduado/a en Estudios Hispánicos: lengua española y sus literaturas,8.321428571428571,6.892,1.4294285714285708
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",7.86,8.368,-0.508
Facultad de Medicina,Graduado/a en Enfermería (2020),9.6,7.090625,2.5093749999999995
Facultad de Psicología,Graduado/a en Psicología (2013),9.766666666666667,9.09142857142857,0.6752380952380967
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,9.488888888888889,7.65,1.8388888888888886
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública,6.7,6.523913043478261,0.1760869565217389
Facultad de Ciencias,Graduado/a en Física,8.85,7.972413793103448,0.8775862068965514
Facultad de Derecho,Graduado/a en Derecho (2016),8.959999999999999,6.975,1.9849999999999994
Facultad de Derecho,Graduado/a en Ciencia Política y Administración Pública,8.5,7.872222222222222,0.6277777777777782
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía y Finanzas/Bachelor in Economics and Finance,7.12,6.6625,0.45750000000000046
Facultad de Ciencias,Graduado/a en Física,6.957142857142857,6.851612903225806,0.10552995391705089
Facultad de Filosofía y Letras,Graduado/a en Estudios Internacionales,9.879999999999999,8.942424242424243,0.9375757575757557
Facultad de Ciencias,Graduado/a en Ciencia y Tecnología de los Alimentos,6.833333333333333,6.55,0.2833333333333332
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Turismo (2018),6.9,7.065625,-0.16562499999999947
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública (2019),8.940000000000001,9.254054054054054,-0.3140540540540524
Facultad de Filosofía y Letras,Graduado/a en Estudios Internacionales,6.333333333333333,8.288888888888888,-1.9555555555555548
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía,5.1,5.657575757575757,-0.5575757575757576
Facultad de Medicina,Graduado/a en Medicina (2014),8.708333333333334,7.118181818181818,1.5901515151515158
Facultad de Derecho,Graduado/a en Derecho,7.0,5.962162162162162,1.037837837837838
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Ciencias de la Actividad Física y del Deporte,6.92,8.225,-1.3049999999999997
Facultad de Ciencias,Graduado/a en Física,8.1,7.4375,0.6624999999999996
Facultad de Medicina,Graduado/a en Medicina,6.877777777777777,6.864102564102564,0.013675213675213627
Facultad de Filosofía y Letras,Graduado/a en Estudios Internacionales,8.379999999999999,8.085294117647058,0.2947058823529414
Facultad de Derecho,Graduado/a en Derecho,7.0,6.3921052631578945,0.6078947368421055
Facultad de Filosofía y Letras,Graduado/a en Antropología Social y Cultural,9.86,8.0,1.8599999999999994
Facultad de Medicina,Graduado/a en Medicina (2014),8.36,8.013461538461538,0.34653846153846146
Facultad de Filosofía y Letras,Graduado/a en Estudios Ingleses,6.671428571428572,6.758064516129032,-0.08663594470046032
Facultad de Medicina,Graduado/a en Enfermería,9.1,7.8076923076923075,1.2923076923076922
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",8.41,8.38,0.02999999999999936
Facultad de Filosofía y Letras,Graduado/a en Estudios Ingleses,7.75,7.728125,0.021874999999999645
Facultad de Psicología,Graduado/a en Psicología (2013),7.111111111111111,7.3500000000000005,-0.23888888888888982
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía y Finanzas/Bachelor in Economics and Finance,8.72,6.173529411764706,2.5464705882352945
Escuela Politécnica Superior,Graduado/a en Ingeniería Informática,7.5,7.847222222222222,-0.3472222222222223
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas (2018),7.166666666666667,6.472,0.6946666666666665
Facultad de Medicina,Graduado/a en Medicina (2014),7.938461538461539,6.897916666666667,1.0405448717948715
Escuela Politécnica Superior,Graduado/a en Ingeniería Biomédica,7.4,8.597142857142856,-1.1971428571428557
Facultad de Psicología,Graduado/a en Psicología (2013),7.359999999999999,6.984848484848484,0.375151515151515
Facultad de Derecho,Graduado/a en Derecho,7.959999999999999,6.317142857142857,1.6428571428571423
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,7.300000000000001,8.509302325581395,-1.209302325581394
Facultad de Psicología,Graduado/a en Psicología (2013),9.4,7.415151515151515,1.9848484848484853
Facultad de Medicina,Graduado/a en Medicina (2014),8.793333333333333,7.8999999999999995,0.8933333333333335
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",7.111111111111111,6.426666666666667,0.684444444444444
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Primaria,7.625,8.696666666666665,-1.0716666666666654
Facultad de Filosofía y Letras,Graduado/a en Antropología Social y Cultural,10.0,9.181818181818182,0.8181818181818183
Facultad de Derecho,Graduado/a en Derecho (2016),7.0,7.1078947368421055,-0.10789473684210549
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Primaria,7.0,7.428,-0.42799999999999994
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",6.23,6.75,-0.5199999999999996
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",6.38,6.5,-0.1200000000000001
Facultad de Ciencias,Graduado/a en Física,9.475,8.43235294117647,1.0426470588235297
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,7.4375,7.1812499999999995,0.25625000000000053
Facultad de Filosofía y Letras,Graduado/a en Historia del Arte,8.75,7.720689655172414,1.0293103448275858
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",6.8125,7.183870967741935,-0.37137096774193523
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación (2019),9.2,8.817241379310344,0.38275862068965516
Facultad de Derecho,Graduado/a en Derecho (2016),7.55,6.29047619047619,1.2595238095238095
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,7.633333333333334,6.903225806451613,0.7301075268817208
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía,7.116666666666667,6.16875,0.947916666666667
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas (2018),6.2,6.651851851851852,-0.4518518518518517
Facultad de Ciencias,Graduado/a en Química (2016),9.559999999999999,7.884848484848485,1.675151515151514
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",6.233333333333333,7.516129032258065,-1.2827956989247316
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,8.116666666666667,7.610869565217392,0.505797101449275
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía y Finanzas/Bachelor in Economics and Finance,5.9875,7.051612903225807,-1.0641129032258068
Facultad de Ciencias,Graduado/a en Ciencias de la alimentación,7.25,6.65,0.5999999999999996
Facultad de Ciencias,Graduado/a en Física,7.2700000000000005,7.47037037037037,-0.20037037037036942
Escuela Politécnica Superior,Graduado/a en Ingeniería Informática,5.9,6.654054054054054,-0.7540540540540537
Escuela Politécnica Superior,Graduado/a en Ingeniería Informática y Matemáticas,7.95,7.3311111111111105,0.6188888888888897
Facultad de Derecho,Graduado/a en Ciencia Política y Administración Pública,7.286363636363635,8.368421052631579,-1.0820574162679435
Facultad de Ciencias,Máster en Ingeniería Química,9.5,7.825,1.6749999999999998
Facultad de Ciencias,Graduado/a en Ciencias Ambientales,6.8,6.422580645161291,0.37741935483870925
Facultad de Medicina,Graduado/a en Medicina (2014),8.4875,7.60188679245283,0.8856132075471708
Facultad de Filosofía y Letras,Graduado/a en Estudios Internacionales,9.5,6.783783783783784,2.716216216216216
Facultad de Psicología,Graduado/a en Psicología (2013),9.379999999999999,8.178125,1.2018749999999994
Facultad de Filosofía y Letras,Graduado/a en Estudios Ingleses,7.811111111111111,7.15483870967742,0.6562724014336911
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",8.9,8.603333333333333,0.29666666666666686
Facultad de Filosofía y Letras,Graduado/a en Estudios Ingleses,5.91,7.056666666666667,-1.1466666666666665
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Ciencias de la Actividad Física y del Deporte,7.5600000000000005,7.358620689655172,0.20137931034482826
Facultad de Filosofía y Letras,Máster en Lingüística Aplicada al Inglés,9.0,8.783333333333333,0.21666666666666679
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Ciencias de la Actividad Física y del Deporte,5.875,6.211428571428572,-0.33642857142857174
Facultad de Ciencias Económicas y Empresariales,Máster en Dirección de Marketing,5.75,6.990909090909091,-1.2409090909090912
Facultad de Filosofía y Letras,Graduado/a en Estudios Internacionales,7.37,7.144827586206896,0.22517241379310438
Facultad de Psicología,Graduado/a en Psicología (2013),9.125,7.670588235294118,1.454411764705882
Facultad de Ciencias Económicas y Empresariales,"Grado conjunto (UPF/UAM/UC3M)Filosofía, Política y Economía",7.6,7.0,0.5999999999999996
Facultad de Ciencias,Graduado/a en Matemáticas,7.011111111111111,7.626086956521739,-0.614975845410628
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Ciencias de la Actividad Física y del Deporte,7.92,8.296969696969697,-0.37696969696969695
Facultad de Ciencias Económicas y Empresariales,"Grado conjunto (UPF/UAM/UC3M)Filosofía, Política y Economía",8.08,8.263157894736842,-0.1831578947368424
Facultad de Derecho,Graduado/a en Derecho (2016),7.026315789473684,6.895454545454545,0.13086124401913946
Facultad de Ciencias,Graduado/a en Nutrición Humana y Dietética,6.5,6.862962962962963,-0.36296296296296315
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",7.260000000000001,8.117857142857144,-0.8578571428571431
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",8.588888888888889,7.480645161290322,1.1082437275985662
Facultad de Derecho,Graduado/a en Derecho,5.7272727272727275,6.131034482758621,-0.40376175548589366
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía y Finanzas/Bachelor in Economics and Finance,7.26,6.912121212121212,0.3478787878787877
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",9.559999999999999,8.069444444444445,1.490555555555554
Facultad de Ciencias,Graduado/a en Física,8.866666666666667,8.324137931034484,0.5425287356321835
Facultad de Filosofía y Letras,Graduado/a en Estudios Hispánicos: lengua española y sus literaturas,9.26,8.520588235294117,0.7394117647058831
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",8.509090909090908,8.251724137931035,0.25736677115987305
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",8.75,6.841666666666667,1.9083333333333332
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía y Finanzas/Bachelor in Economics and Finance,8.042857142857143,7.967741935483871,0.07511520737327171
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas (2018),5.8,6.492857142857143,-0.6928571428571431
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía (2018),7.12,6.4,0.7199999999999998
Facultad de Filosofía y Letras,Graduado/a en Estudios Internacionales,7.970000000000001,7.8517241379310345,0.11827586206896612
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública (2019),8.25,8.245833333333334,0.00416666666666643
Facultad de Medicina,Graduado/a en Enfermería,9.0,8.056666666666667,0.9433333333333334
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",9.36,7.674285714285715,1.6857142857142842
Facultad de Ciencias,Graduado/a en Ciencias Ambientales,7.85,6.818518518518518,1.0314814814814817
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",8.7,8.04,0.6600000000000001
Facultad de Psicología,Graduado/a en Psicología (2013),9.4,7.571875,1.828125
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",8.78,9.167857142857143,-0.38785714285714334
Facultad de Filosofía y Letras,Graduado/a en Estudios Internacionales,7.56,8.263636363636364,-0.7036363636363641
Facultad de Derecho,Graduado/a en Derecho,5.9399999999999995,6.652941176470588,-0.7129411764705882
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Primaria,8.190000000000001,8.020833333333334,0.16916666666666735
Facultad de Medicina,Graduado/a en Medicina (2014),7.869230769230769,7.0562499999999995,0.8129807692307693
Facultad de Medicina,Graduado/a en Enfermería,9.2,8.166666666666666,1.0333333333333332
Facultad de Ciencias,Graduado/a en Ciencias de la alimentación,6.6,6.810714285714285,-0.2107142857142854
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",9.0,8.14375,0.8562499999999993
Facultad de Ciencias,Graduado/a en Bioquímica,7.933333333333334,7.664285714285714,0.26904761904761987
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía y Finanzas/Bachelor in Economics and Finance,6.9,7.1454545454545455,-0.24545454545454515
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",9.739999999999998,8.917142857142858,0.8228571428571403
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",8.7,7.191428571428571,1.508571428571428
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía y Finanzas/Bachelor in Economics and Finance,5.916666666666667,7.728125,-1.8114583333333334
Facultad de Ciencias,Graduado/a en Ciencias Ambientales,7.5,6.832142857142857,0.6678571428571427
Facultad de Medicina,Graduado/a en Medicina (2014),8.838461538461539,7.624,1.2144615384615394
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas,8.733333333333333,7.917857142857143,0.8154761904761898
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",8.555555555555555,8.138709677419355,0.41684587813620055
Facultad de Filosofía y Letras,Graduado/a en Filosofía,8.0625,6.725,1.3375000000000004
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",9.24,8.262857142857143,0.9771428571428569
Facultad de Ciencias,Graduado/a en Matemáticas,6.385714285714286,6.053846153846154,0.33186813186813247
Escuela Politécnica Superior,Graduado/a en Ingeniería Informática,9.5,7.186111111111111,2.313888888888889
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía y Finanzas/Bachelor in Economics and Finance,6.357142857142857,6.4766666666666675,-0.1195238095238107
Facultad de Ciencias,Graduado/a en Ciencias Ambientales,6.975,6.2821428571428575,0.6928571428571422
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,8.778947368421052,8.138095238095238,0.6408521303258148
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",7.18,7.38,-0.20000000000000018
Facultad de Filosofía y Letras,Graduado/a en Estudios Ingleses,6.0,6.108333333333333,-0.10833333333333339
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",9.08,7.8114285714285705,1.2685714285714296
Facultad de Ciencias,Graduado/a en Matemáticas,7.75,6.551612903225807,1.1983870967741934
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,7.49,7.2821428571428575,0.20785714285714274
Facultad de Derecho,Graduado/a en Derecho,7.5,6.275,1.2249999999999996
Facultad de Derecho,Graduado/a en Derecho,6.0,6.288571428571428,-0.28857142857142826
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",9.419999999999998,8.585714285714285,0.8342857142857127
Facultad de Ciencias,Graduado/a en Ingeniería Química (2016),7.166666666666667,6.7272727272727275,0.43939393939393945
Facultad de Derecho,Graduado/a en Derecho,7.763636363636365,6.606896551724137,1.1567398119122272
Escuela Politécnica Superior,Graduado/a en Ingeniería Informática,6.666666666666667,7.05625,-0.3895833333333334
Facultad de Medicina,Graduado/a en Medicina (2014),6.371428571428572,6.714583333333334,-0.3431547619047617
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Primaria,7.416666666666667,7.825,-0.4083333333333332
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",6.45,6.746666666666667,-0.29666666666666686
Facultad de Ciencias,Graduado/a en Química (2016),6.714285714285714,6.583333333333333,0.13095238095238138
